region,year,smi,Winterweizen_yield,Winterweizen_sqr,Winterweizen_bodenzahl,Winterweizen_weight,Roggen und Wintermenggetreide_yield,Roggen und Wintermenggetreide_sqr,Roggen und Wintermenggetreide_bodenzahl,Roggen und Wintermenggetreide_weight,Wintergerste_yield,Wintergerste_sqr,Wintergerste_bodenzahl,Wintergerste_weight,Winterraps_yield,Winterraps_sqr,Winterraps_bodenzahl,Winterraps_weight,Kartoffeln_yield,Kartoffeln_sqr,Kartoffeln_bodenzahl,Kartoffeln_weight,Zuckerrüben_yield,Zuckerrüben_sqr,Zuckerrüben_bodenzahl,Zuckerrüben_weight,Silomais/Grünmais (einschl. Lieschkolbenschrot)_yield,Silomais/Grünmais (einschl. Lieschkolbenschrot)_sqr,Silomais/Grünmais (einschl. Lieschkolbenschrot)_bodenzahl,Silomais/Grünmais (einschl. Lieschkolbenschrot)_weight,Hafer_yield,Hafer_sqr,Hafer_bodenzahl,Hafer_weight,OCT_25,OCT_gesamt,NOV_25,NOV_gesamt,DEZ_25,DEZ_gesamt,JAN_25,JAN_gesamt,FEB_25,FEB_gesamt,MAR_25,MAR_gesamt,APR_25,APR_gesamt,MAI_25,MAI_gesamt,JUN_25,JUN_gesamt,JUL_25,JUL_gesamt,AUG_25,AUG_gesamt,SEP_25,SEP_gesamt,Mais_yield,Mais_sqr,Mais_bodenzahl,Mais_weight
45,2015,0.457107295592626,89.2,55.359024660331336,55.76750592602606,0.05357174498052335,87.5,55.359024660331336,55.76750592602606,0.04860435481323684,90.2,55.359024660331336,55.76750592602606,0.053709057302744376,40.4,52.25803407272047,54.65907610184094,0.10507686716528504,467.5,63.25364274224672,59.12050452083444,0.014640405275907648,859.5,63.25364274224672,59.12050452083444,0.04531566365934248,470.2,56.41752024446966,53.91407740581315,0.023583827349413555,51.2,55.359024660331336,55.76750592602606,0.05755406544121077,0.5422469541430475,0.2994775764644145,0.3168318688869477,0.2656283311545849,0.2715504467487334,0.22645016238093377,0.41858347356319436,0.34035180062055587,0.18235979154706003,0.19120290204882615,0.05548549396917224,0.10104935504496089,0.5739208132028579,0.3253613486886025,0.683966863155365,0.43224646449089044,0.713429406285286,0.49567418694496157,0.5484629809856414,0.4418681472539901,0.4926490157842636,0.42442734837532037,0.69856798350811,0.5539212003350259,470.2,56.41752024446966,53.91407740581315,0.023583827349413555
51,2015,0.429201756914457,98.3,82.33367758404565,62.66848847390367,0.0017680940215953303,NA,82.33367758404565,62.66848847390367,0.002652286451759129,NA,82.33367758404565,62.66848847390367,0.0019454391041749072,44,87.39373649093132,63.87342443144441,0.00448923532551812,NA,82.46067415730337,69.50121002592913,0.0003138426520541872,NA,82.46067415730337,69.50121002592913,0,NA,81.34000971232071,64.18763964903458,0.0002452284432859776,65.7,82.33367758404565,62.66848847390367,0.015436681881935732,0.6957754492759705,0.5429281153176959,0.4554146998807004,0.49164186339629323,0.2585709440080744,0.3860146889561103,0.4350521313516718,0.4476587772369386,0.13082549446507513,0.18908691759172253,0.08209867383304396,0.12482040689179771,0.24973569810390467,0.18475590332558278,0.7058008752371135,0.4702143198565433,0.8843914552738792,0.7489520813289442,0.7080863337767751,0.6454413250872963,0.48891278003391464,0.5416785917784038,0.7656106823369075,0.6630766956429733,NA,81.34000971232071,64.18763964903458,0.0002452284432859776
54,2015,0.403936176250378,86.1,76.42081230192416,43.65933170543465,0.011315980416287163,67.4,76.42081230192416,43.65933170543465,0.009832146435146173,NA,76.42081230192416,43.65933170543465,0.01196297737573669,33,84.58918096302942,42.88691007688139,0.013025734045690763,NA,87.58694586883276,50.62078185562477,0.0005245747818729125,621,87.58694586883276,50.62078185562477,0.0024832481993971025,502.2,79.86990888208892,43.31464090183697,0.006588169158915757,52.5,76.42081230192416,43.65933170543465,0.008644706541101811,0.5364288020701635,0.3597896617083323,0.4415719509124757,0.33424753234499976,0.2794920944032216,0.2749635648159754,0.4283825996376218,0.34584204639707294,0.1862658368689672,0.20666589197658358,0.07053229869121595,0.14336980205206648,0.2763241572039468,0.18942265567325406,0.7144596434774853,0.39470482440221877,0.8453648090362549,0.5768977559748151,0.6557400765873137,0.4945337445962997,0.5099293121269771,0.4181756703626542,0.6803695644651141,0.49392740783237277,502.2,79.86990888208892,43.31464090183697,0.006588169158915757
5B,2015,0.401716655741135,94.4,83.58278716752288,53.68763754004643,0.07715345424181011,84.8,83.58278716752288,53.68763754004643,0.035332072291683995,94.1,83.58278716752288,53.68763754004643,0.07239678654065172,39.2,81.33767374685648,50.57033383419737,0.12024993052657869,511.2,91.64903771439901,63.43973686769052,0.03871284557330418,813.3,91.64903771439901,63.43973686769052,0.036354026310694475,510.2,81.90032814182035,52.700724622518884,0.03400941742304615,59.4,83.58278716752288,53.68763754004643,0.06588723866197124,0.4985582172870635,0.329217328876257,0.43703226447105414,0.2900950990617275,0.2554858736693859,0.22523861527442937,0.4140533447265625,0.3119714826345444,0.17456733137369165,0.17874448373913776,0.07450214680284262,0.10045930221676821,0.2610983431339264,0.15675424784421918,0.6781948506832123,0.3311843469738961,0.7889829069375993,0.45474110543727864,0.5529132425785065,0.37076835334301,0.45765531212091454,0.3513320088386536,0.7066744059324265,0.46330301463603973,510.2,81.90032814182035,52.700724622518884,0.03400941742304615
1B,2016,0.606433443725109,82.5,67.76035099045625,54.18437178394739,0.039798084839031155,50.2,67.76035099045625,54.18437178394739,0.0041532394665046365,69.1,67.76035099045625,54.18437178394739,0.025243269059628336,39.8,66.35669166471774,55.445610808449196,0.01670582338058775,605.2,68.70788973596434,54.74687419219554,0.18450629070851754,677.7,68.70788973596434,54.74687419219554,0.07228425980586528,412.9,64.77272700099812,53.2477692068142,0.08362869556162444,NA,67.76035099045625,54.18437178394739,0.005743466720830462,0.5012519969826653,0.4782352674575079,0.8867854674657187,0.61118426493236,0.42995718121528625,0.610627137479328,0.41729698862348286,0.5606790099825177,0.3602437873681386,0.46289952596028644,0.988046734105973,0.9752495884895322,0.9328608001981463,0.9576218355269659,0.6485353921140943,0.8620306139900571,0.1696091606503441,0.4797446954818,0.07974608242511746,0.3438810436498551,0.25672319034735364,0.520682421468553,0.184174595844178,0.4368387332984379,412.9,64.77272700099812,53.2477692068142,0.08362869556162444
1C,2016,0.466087877129515,79.4,67.50935473505716,58.39145572971767,0.009389049029115444,NA,67.50935473505716,58.39145572971767,0.008380019602808049,76.1,67.50935473505716,58.39145572971767,0.010209649580554597,35.4,68.317846328581,58.15858246456474,0.01915370723976943,NA,69.84458185871988,62.75055863929032,0.0030987934135576164,NA,69.84458185871988,62.75055863929032,0.012085843770255943,NA,67.11482607605711,53.89675228270643,0.0023043745134073796,NA,67.50935473505716,58.39145572971767,0.03932456282405641,0.39094202071428297,0.48209559321403506,0.8688160270452501,0.6905339017510415,0.45381537079811085,0.5627266466617584,0.46983726024627687,0.541685152053833,0.3532618284225464,0.4118912160396574,0.8968820542097091,0.8578110098838806,0.5963105469942094,0.6540665239095689,0.4054702401161194,0.5618084743618965,0.055953259393572805,0.17891136333346375,0.032356081809848544,0.09670064318925138,0.17715058550238605,0.19785790964961059,0.11511722989380355,0.12165801636874671,NA,67.11482607605711,53.89675228270643,0.0023043745134073796
1D,2016,0.42911912407726,79.9,84.50661487909456,66.1066389914882,0.031335258291816735,NA,84.50661487909456,66.1066389914882,0.008501783662638807,75.7,84.50661487909456,66.1066389914882,0.017279602565716794,39.8,84.38861922989267,64.51685027772263,0.01671349058833211,493.2,86.18166059065264,69.93537384042335,0.06580416862952583,785.6,86.18166059065264,69.93537384042335,0.09151197333514614,397.7,81.98350086566892,64.64405413011572,0.007709315162327701,NA,84.50661487909456,66.1066389914882,0.03334092724393196,0.4314625476087843,0.3421516077859061,0.8436073036420912,0.4472392442680541,0.43694768207413826,0.43143559779439655,0.42459547945431303,0.4256652920019059,0.29111433029174805,0.3391974752857572,0.9559414500281924,0.8288140410468692,0.6594790305410113,0.6588302424975804,0.22440644956770406,0.4419948018732525,0.028628477471924957,0.19906100985549754,0.05954699227142902,0.14994858276276363,0.2580849797952743,0.2416026216177713,0.13134922725813722,0.13777817643824078,397.7,81.98350086566892,64.64405413011572,0.007709315162327701
1E,2016,0.456851155807575,79.7,70.46419311969437,55.89115480186568,0.01672832549308821,NA,70.46419311969437,55.89115480186568,0.002578745781960353,72.6,70.46419311969437,55.89115480186568,0.010359600554005356,NA,67.66309627168599,55.663701753987866,0.0004344751055135572,347.5,71.56589427299168,56.65514717256542,0.12912047368973917,765,71.56589427299168,56.65514717256542,0.04225716475374455,393.7,68.78580319638122,52.803267740013695,0.023975542034687276,NA,70.46419311969437,55.89115480186568,0.013024014141142435,0.4203470987933022,0.31408871781258346,0.8519154219400316,0.43229425237292335,0.4202237994897933,0.4139018101351602,0.43071654013225,0.4235298378126962,0.32072589369047255,0.3561846145561764,0.9871420775141034,0.905041515827179,0.7526052878016516,0.7475422365324838,0.23475180069605514,0.4873178345816476,0.06306722689242589,0.24691440023127065,0.07661172605696179,0.1942837060916991,0.22260332746165143,0.28607809259777967,0.13917033906493873,0.20398654398464025,393.7,68.78580319638122,52.803267740013695,0.023975542034687276
1F,2016,0.548064827919006,76.1,66.72564385196978,45.22171086536748,0.021694422072460213,68.8,66.72564385196978,45.22171086536748,0.044265455295109064,69,66.72564385196978,45.22171086536748,0.025713738455397966,46,67.77141834632056,47.83699193200873,0.013785469141959371,NA,68.11805277882902,46.06098642857407,0.028688247269343378,716.5,68.11805277882902,46.06098642857407,0.024439889917181667,419,64.99078956423028,40.913792135232164,0.04993721582380891,NA,66.72564385196978,45.22171086536748,0.030511051884707964,0.5565542414784431,0.5130073860287666,0.9092253655195236,0.6556533068418503,0.4165087461471558,0.6336810737848282,0.3798294126987457,0.5492947727441788,0.33410908579826354,0.4703639060258865,0.9887540757656099,0.9788147121667862,0.8966632008552551,0.9478229969739914,0.4071206711232661,0.7565745502710342,0.08634996414184573,0.4068955674767496,0.08903816491365438,0.33126072213053714,0.2817754581570625,0.4916692763566971,0.20930495783686634,0.407972253859043,419,64.99078956423028,40.913792135232164,0.04993721582380891
2D,2016,0.420141414428751,77.5,87.05824366011073,67.0159273374783,0.01634744339217947,NA,87.05824366011073,67.0159273374783,0.0029928641438600172,72,87.05824366011073,67.0159273374783,0.005973213562787332,45.5,89.16299122530718,67.16206240040286,0.0053702826865418855,559.4,87.217472988185,70.09539655092229,0.022362094509815803,865.4,87.217472988185,70.09539655092229,0.03642241998301936,483.9,84.20924340941183,63.864160775251555,0.006242978219361847,NA,87.05824366011073,67.0159273374783,0.009591658043460956,0.4240046384788695,0.35518946534111384,0.8772663048335486,0.5460092893668583,0.38161959392683836,0.47823849178495853,0.5414293124562218,0.5536063682465326,0.4492355159350804,0.46195524789038167,0.9388912263370696,0.8956000606218973,0.5595661600430807,0.6608585715293884,0.2478294344175429,0.4592492353348504,0.03352370259485075,0.1408215881813141,0.0403600488567636,0.08070076203772,0.29437902002107535,0.2011305973643347,0.1301142259367873,0.11289743316315473,483.9,84.20924340941183,63.864160775251555,0.006242978219361847
26,2016,0.442508019506931,77.8,85.6055674712398,65.15765587296849,0.06199656521176553,NA,85.6055674712398,65.15765587296849,0.0064890599211788694,76.4,85.6055674712398,65.15765587296849,0.03525003540112776,38.8,77.37762242842065,58.290207261029224,0.04953765885389556,479,90.28357172127104,72.52250315427352,0.10314661091824431,750.8,90.28357172127104,72.52250315427352,0.14669450902124936,670.8,83.1376779228443,61.70024081235132,0.01528587240107678,NA,85.6055674712398,65.15765587296849,0.012273314906663519,0.5255363909971147,0.46181211017427,0.8616744875907898,0.6044155444417681,0.46274289914539884,0.57992707831519,0.4991171672230676,0.5827098176592872,0.37162775794665026,0.4600027955713725,0.9396490993953887,0.8772702784765334,0.6179472520237878,0.676882749512082,0.193308514498529,0.49477875374612346,0.0413144693842956,0.18695834846723638,0.08059832205375037,0.14702258897679188,0.42123995224634797,0.3534252806788399,0.23481899074145718,0.23064469510600694,670.8,83.1376779228443,61.70024081235132,0.01528587240107678
27,2016,0.464016646146774,84.1,87.86396163246667,65.1219124309856,0.04353576963869357,NA,87.86396163246667,65.1219124309856,0.008056320097218355,79.1,87.86396163246667,65.1219124309856,0.026461353204096323,40.3,84.6462171605696,60.10639244345466,0.03492719815864338,561.1,89.02901810372718,67.1100895426413,0.0628149301458434,737.9,89.02901810372718,67.1100895426413,0.11843201204059237,493,84.93750753648513,59.49859588288205,0.007435104713511346,NA,87.86396163246667,65.1219124309856,0.013561992385960961,0.532350995038685,0.43729270445673096,0.851772383639687,0.5403865183654585,0.48891803935954453,0.5309743912596452,0.46658938652590703,0.5201065508942856,0.3221724535289564,0.4208063844003175,0.9370411571703459,0.8430965072230289,0.6920394709235743,0.6608627187578303,0.28109420286981684,0.5051901026775963,0.08132815576697651,0.21567788955412423,0.06744318671132389,0.1653300351218173,0.35767501514208955,0.32799631827755976,0.21271978083409776,0.21687477670217814,493,84.93750753648513,59.49859588288205,0.007435104713511346
28,2016,0.469465218484402,77.9,70.17601351403201,53.79819753100024,0.03070255177606753,NA,70.17601351403201,53.79819753100024,0.011615809073954186,69.4,70.17601351403201,53.79819753100024,0.02307411622912537,34.7,65.9299512850993,50.59015087177027,0.04258639793046728,419.9,86.36211145102511,62.32096999932634,0.012201841425038974,751.7,86.36211145102511,62.32096999932634,0.04795470892500231,478.7,63.71501549676736,51.737746380413775,0.01140553777992549,NA,70.17601351403201,53.79819753100024,0.03228692905000178,0.2824790009430477,0.3843299945195516,0.8317483209428334,0.6591178675492605,0.4571033020814261,0.4988386772927785,0.5078476752553667,0.5223669267836071,0.4201238850752513,0.44421564255441937,0.9759906161399114,0.9649871105239505,0.5752761520090557,0.7764407112484887,0.3311637824489957,0.5591413832846142,0.03216245322532597,0.13674416588175853,0.17714365429821463,0.16791528534321568,0.5566658888544355,0.39774667932873686,0.2131575984614236,0.2199171824114663,478.7,63.71501549676736,51.737746380413775,0.01140553777992549
29,2016,0.517364011456569,74.7,84.71316537078862,66.85627198451208,0.04104227984888004,45,84.71316537078862,66.85627198451208,0.003294863123935318,67.7,84.71316537078862,66.85627198451208,0.02174538795534143,43.1,83.72691820982169,63.724351331329345,0.02405714216587714,331.7,85.86201355557753,67.56472911477621,0.07370791237925597,773.4,85.86201355557753,67.56472911477621,0.10533700000557894,489.1,81.34698090648637,62.48243171216115,0.025697988384418936,NA,84.71316537078862,66.85627198451208,0.008817628119793482,0.49649315476417544,0.360985106229782,0.9099964171648025,0.49344269186258316,0.41585322916507705,0.4806641548871995,0.47404298931360256,0.49664223939180385,0.4224725544452667,0.4480389073491097,0.981788721680641,0.9155761510133743,0.7888430356979369,0.8081772267818451,0.2936237990856171,0.5979803174734115,0.08102346323430538,0.32394424974918373,0.08930850327014925,0.24881853908300391,0.31071381270885484,0.3957694426178932,0.19454660192132006,0.2893873400986196,489.1,81.34698090648637,62.48243171216115,0.025697988384418936
2C,2016,0.492766197770834,80.2,76.86724730122113,59.59575160944487,0.02400134217015543,55.2,76.86724730122113,59.59575160944487,0.013874472104577243,82,76.86724730122113,59.59575160944487,0.015904861742991022,38.2,76.23380836795253,59.62898197667086,0.019449320693912968,497.6,80.47511194124976,62.86501526388813,0.008137031306287875,554.4,80.47511194124976,62.86501526388813,0.04240779613478637,329.1,73.82690217179666,53.68544716623741,0.014470003522584806,60.8,76.86724730122113,59.59575160944487,0.04396188039865285,0.4783604835209094,0.522973746061325,0.7698126905842833,0.590049673067896,0.4243788044703634,0.5572195711888766,0.48752542389066594,0.5727192916368185,0.306255031573145,0.43751507370095516,0.9635398293796339,0.9100932918096843,0.6047829075863487,0.7164581512150011,0.49315870278760016,0.6277420395299007,0.10081838659550016,0.25277361901182865,0.05108770806538431,0.1663124714242785,0.2635658367684013,0.3029573975425019,0.13700506091117853,0.19467808698353004,329.1,73.82690217179666,53.68544716623741,0.014470003522584806
33,2016,0.521918920179208,78.6,64.12360904890987,40.59973730257009,0.010270266970359838,NA,64.12360904890987,40.59973730257009,0.009954513287352331,71.7,64.12360904890987,40.59973730257009,0.008843825918476463,NA,63.79079076978917,44.82152736763594,0.0031895584216524667,NA,63.23777243038843,43.36919491234101,0.0015328023571065386,NA,63.23777243038843,43.36919491234101,0.0003601515736020261,446.5,63.998814328854024,40.097903688084536,0.012287048358662582,NA,64.12360904890987,40.59973730257009,0.00595069813656413,0.5173110038042069,0.5687709257006646,0.8996654808521273,0.6897885739803314,0.43002578616142273,0.650080332159996,0.40080372989177704,0.5491098523139953,0.37016130089759836,0.4423701748251916,0.7293396502733231,0.7450339198112488,0.910421735048294,0.8596538007259369,0.6307632699608804,0.7030914753675461,0.1440678904764354,0.28864491283893584,0.06970133483409882,0.17788103036582462,0.21673284024000164,0.32115319967269895,0.09903853051364422,0.24075815007090565,446.5,63.998814328854024,40.097903688084536,0.012287048358662582
34,2016,0.628104418516159,77,61.13197620252292,32.45245177842315,0.02719729737496592,57.4,61.13197620252292,32.45245177842315,0.07199028780924756,68.3,61.13197620252292,32.45245177842315,0.04993481555566572,NA,53.65252065796355,41.358687410109134,0.0032416954343140935,294,63.091275297627675,30.657411977567616,0.05877525321688719,518.3,63.091275297627675,30.657411977567616,0.015678474527696235,371.4,61.35112240209968,31.590555183779067,0.14138393449131184,NA,61.13197620252292,32.45245177842315,0.01240918186134983,0.4532310256832524,0.5954952585069757,0.8948140771765458,0.7187082014585796,0.46303193977004603,0.6909810116416529,0.41363768514833954,0.5903070412184063,0.39271101041844014,0.4807816006635365,0.8572873661392615,0.8667640497809964,0.9447987832521137,0.9267224638085616,0.8153884097149497,0.8578091859817505,0.29923405302198325,0.40627056517099086,0.06470492325331036,0.23789978811615398,0.15298569947481155,0.3509731120184848,0.07421626542743882,0.25022238885101517,371.4,61.35112240209968,31.590555183779067,0.14138393449131184
35,2016,0.519373173515002,81.3,59.31454220671201,39.77737577358061,0.07183606911804054,NA,59.31454220671201,39.77737577358061,0.054455660401242716,71.3,59.31454220671201,39.77737577358061,0.06047240263619802,36.2,55.086713449395006,39.98114246593086,0.022686756568369083,NA,58.37568814246726,37.44441154374228,0.004353197360628408,NA,58.37568814246726,37.44441154374228,0.003918895435993131,317.5,58.610161292584145,38.93110253852591,0.05222359098641321,NA,59.31454220671201,39.77737577358061,0.03383224411037337,0.4674596701349531,0.5143034046604519,0.9114949022020612,0.647857666015625,0.40525138094311675,0.6044269800186157,0.4116387494972774,0.5305821285361335,0.38635804397719253,0.4455983241399129,0.8141929876236689,0.7911518301282611,0.8671425637744721,0.8148419601576669,0.4742526071412222,0.6032793919245403,0.10298535795438857,0.23990370120320997,0.05755801516629402,0.14940014623460318,0.1901244450183142,0.2488140364487966,0.0974785625225022,0.19165083624067775,317.5,58.610161292584145,38.93110253852591,0.05222359098641321
36,2016,0.433412188664079,75.6,65.2498241944255,35.248746129527014,0.010318547275762363,54.8,65.2498241944255,35.248746129527014,0.07815142867820894,63.9,65.2498241944255,35.248746129527014,0.0190623926596787,37.1,66.08567319292123,39.83830886034547,0.006261723373619113,283.4,65.4290112619924,35.539744847023954,0.011327979749093435,NA,65.4290112619924,35.539744847023954,0.0006014923871230625,436.8,63.82747076071711,32.72984726144285,0.025960606031023143,57.3,65.2498241944255,35.248746129527014,0.00917582281851194,0.4778065227326892,0.5077302044346219,0.908614720617022,0.6599460528010413,0.40402808643522714,0.607780621165321,0.3883427211216518,0.5340266923109691,0.3625853714488801,0.4474218785762787,0.9423024909836906,0.9084174093746004,0.8336749843188694,0.8432259871846154,0.38303810287089574,0.583837513412748,0.09668094913164776,0.22384276986122126,0.04755905820500282,0.1389335159744534,0.1716624569325219,0.23301717568011507,0.10025520072806449,0.18582174536727725,436.8,63.82747076071711,32.72984726144285,0.025960606031023143
37,2016,0.593332524100939,67.3,60.47147775533794,31.892817328068315,0.034819555243464514,52.2,60.47147775533794,31.892817328068315,0.16043982142878674,64,60.47147775533794,31.892817328068315,0.07850118937088717,32.8,61.139566055404856,40.52046340648674,0.011361438817982362,324.9,59.08768379756638,28.18477394290955,0.00781287760201014,524.7,59.08768379756638,28.18477394290955,0.0029212983061304904,377.6,60.4370949514502,31.334628850366958,0.12719566656985654,50.9,60.47147775533794,31.892817328068315,0.02444507269568272,0.6494585111737251,0.7170302152633667,0.9115080803632736,0.7944184243679047,0.5040161684155464,0.7730330705642701,0.4510199904441833,0.6793997019529343,0.3891693279147147,0.5409626185894012,0.7685353726148605,0.8512907892465591,0.9596813917160034,0.9547749996185303,0.7688150316476822,0.826044425368309,0.20982350632548333,0.38259137123823167,0.06760024335235358,0.22833666913211337,0.1315676286816597,0.31963350102305405,0.05539413262158632,0.2562163881957531,377.6,60.4370949514502,31.334628850366958,0.12719566656985654
38,2016,0.407372285922368,79.4,58.81840953108631,37.76861433585217,0.07197674087911698,NA,58.81840953108631,37.76861433585217,0.09557875904339261,74.8,58.81840953108631,37.76861433585217,0.09136936555828735,34,57.60121171968687,42.30509315999191,0.043175921014811165,NA,61.29034620366734,35.51467594572072,0.014748349103872897,NA,61.29034620366734,35.51467594572072,0.00331967595036727,406.2,59.09278736250346,36.81260077822544,0.06140870037772194,34.5,58.81840953108631,37.76861433585217,0.04124865848537165,0.43004468679428093,0.4919779106974603,0.9184136599302292,0.6314721792936325,0.4090751945972443,0.5894982159137727,0.39829042255878455,0.5068274423480034,0.32746695429086675,0.40832061767578126,0.5998352706432342,0.5998999476432801,0.6700365722179412,0.6257666796445848,0.41600834727287295,0.5301027446985245,0.07912971768528226,0.1960963174700736,0.06343260686844587,0.13087594136595723,0.2719797275960446,0.24335672557353968,0.16691733822226532,0.17964671030640605,406.2,59.09278736250346,36.81260077822544,0.06140870037772194
41,2016,0.420685341581702,75.8,67.52968715381363,49.501788162408324,0.004665731286933318,NA,67.52968715381363,49.501788162408324,0.010736334998245875,65.5,67.52968715381363,49.501788162408324,0.004887888106041446,36,69.82888903648362,58.50477040143175,0.006366338163731005,NA,71.64983111374578,57.823222562388196,0.0012051042286269611,750.2,71.64983111374578,57.823222562388196,0.00523097948210493,NA,65.17688768560723,43.661786526200004,0.004888806722360927,NA,67.52968715381363,49.501788162408324,0.009665767291471672,0.4148172030323431,0.5810033177074633,0.8684232485921761,0.7387751905541671,0.35765222499245103,0.5992403751925418,0.3953437930659245,0.5265656599872991,0.29473910049388274,0.3747959356558949,0.748327932859722,0.7224906432001216,0.6882066883538899,0.6636933182415209,0.3209170401096343,0.4938321756689172,0.06550930303178336,0.1602618294326882,0.039958185075145015,0.09171075217033682,0.18535904507887987,0.19730527071576365,0.1150055974721909,0.12965069083791034,NA,65.17688768560723,43.661786526200004,0.004888806722360927
42,2016,0.365572892129421,79.3,62.03291002265355,32.72910402286113,0.016060627853916976,64.1,62.03291002265355,32.72910402286113,0.11962896923709392,76.6,62.03291002265355,32.72910402286113,0.03722215464996042,52.6,64.38046682407271,44.472317512290445,0.011001080053997586,384.6,64.52977068655119,38.222828433757776,0.02527367788143966,NA,64.52977068655119,38.222828433757776,0.006576537168448242,499.9,61.11241636082805,30.551889861615177,0.04653915194380784,48.8,62.03291002265355,32.72910402286113,0.020356712513758243,0.5231558144092558,0.48856937587261207,0.8861759454011917,0.5996689096093177,0.39818961769342426,0.5445421785116196,0.39420772790908815,0.49749088287353505,0.32284417599439624,0.379810908436775,0.5207985296845437,0.5766141429543494,0.6001910239458084,0.5653907716274261,0.3192573688924313,0.4402515098452568,0.07229266744107007,0.16642218530178055,0.06740692388266326,0.13032385185360898,0.17312430180609217,0.20252561420202259,0.12228626273572438,0.16052925959229478,499.9,61.11241636082805,30.551889861615177,0.04653915194380784
43,2016,0.443292681748668,90.3,70.4720098369655,56.006035243914106,0.021372838758372,NA,70.4720098369655,56.006035243914106,0.005779573295333302,78.4,70.4720098369655,56.006035243914106,0.02459923604901299,38,69.57250271766041,56.84609292130573,0.027920733339455737,NA,72.02379910225397,57.01824247930619,0.016624960608558306,NA,72.02379910225397,57.01824247930619,0.01344834490412385,NA,70.51998205689704,55.20525256504913,0.012674593702789833,NA,70.4720098369655,56.006035243914106,0.02768254891896565,0.3392322377154702,0.604839447297548,0.8669438895426298,0.7305183755724054,0.349185531076632,0.6382375798727338,0.34891897439956676,0.532970274749555,0.2618147801411779,0.40492737763806386,0.9099492085607428,0.8212990792174089,0.764251260380996,0.7518190961135062,0.2701972142646187,0.5427519192821101,0.0564156249165535,0.21316889477403542,0.04002607241272927,0.12035530570306281,0.24866883378279836,0.2500728690310527,0.15260751192506994,0.18779638331187393,NA,70.51998205689704,55.20525256504913,0.012674593702789833
44,2016,0.235849739362796,85.8,59.463702146823714,55.21662105708166,0.07206596824384316,NA,59.463702146823714,55.21662105708166,0.013149312876971282,77.6,59.463702146823714,55.21662105708166,0.06596537359514591,42.3,56.57577842497242,52.938862552046366,0.11073543686301475,NA,68.39298255315717,62.73402240334685,0.004901938671150257,845.4,68.39298255315717,62.73402240334685,0.043261993842916464,499.8,58.492540186431825,53.99614219238657,0.03334425497331213,57.9,59.463702146823714,55.21662105708166,0.0683163751245447,0.3120230593179403,0.1960701973814712,0.8541403946123625,0.3062632640725688,0.3779128021315524,0.27876385654273783,0.34020982133714783,0.2806609241585982,0.24174840513028606,0.21184404664917986,0.46566608861873027,0.3476071106760124,0.2580830282286594,0.246949730735076,0.1658637896180152,0.2092644031110562,0.06598223510541412,0.0928916762533941,0.15061779712375833,0.08260746221793325,0.4585289312036413,0.14767875875297345,0.2066382514803031,0.0755773851353871,499.8,58.492540186431825,53.99614219238657,0.03334425497331213
45,2016,0.276713376864791,83.6,55.359024660331336,55.76750592602606,0.05357174498052335,65.4,55.359024660331336,55.76750592602606,0.04860435481323684,75.3,55.359024660331336,55.76750592602606,0.053709057302744376,39.4,52.25803407272047,54.65907610184094,0.10507686716528504,522,63.25364274224672,59.12050452083444,0.014640405275907648,787.6,63.25364274224672,59.12050452083444,0.04531566365934248,516.1,56.41752024446966,53.91407740581315,0.023583827349413555,48.5,55.359024660331336,55.76750592602606,0.05755406544121077,0.27376506105065357,0.4169111043214798,0.8997749656438827,0.5858722895383834,0.3905653417110444,0.506350329518318,0.389987349510193,0.45855761468410483,0.23071699291467668,0.2964958637952805,0.5144320577383042,0.47211739271879194,0.3216317892074585,0.34115457683801653,0.12620202228426927,0.24616497233510026,0.048905269429087635,0.09996232911944389,0.05712795648723841,0.062182371504604816,0.39388647377491004,0.12378387451171861,0.23012712299823762,0.08374007605016232,516.1,56.41752024446966,53.91407740581315,0.023583827349413555
46,2016,0.510050574938456,81.6,62.31861737654401,41.673251857417185,0.04336088847078219,NA,62.31861737654401,41.673251857417185,0.05463047019010866,73.9,62.31861737654401,41.673251857417185,0.06275940466182023,38.3,66.23094611129497,47.09778617209134,0.07985618362860317,NA,65.48246032330023,46.9644498800529,0.021489521715398203,NA,65.48246032330023,46.9644498800529,0.011407899241863374,447.9,59.59480451072286,37.0300585018757,0.04533955114296893,NA,62.31861737654401,41.673251857417185,0.04913717621806783,0.6035374669652236,0.5577854231784218,0.8951282344366375,0.6495135677488226,0.4479644267182601,0.5963732913920754,0.41465005749150324,0.5289225625364404,0.30164927244186407,0.3848584278633721,0.7590982443407962,0.7272915024506418,0.8830975262742293,0.827819896371741,0.541770914667531,0.6214730739593505,0.12547810061981807,0.3089356720447539,0.053541886963342375,0.20131137006376915,0.18259861594752258,0.28964063995762873,0.12270253935926843,0.24246889823361448,447.9,59.59480451072286,37.0300585018757,0.04533955114296893
